timestamp,open,high,low,close,volume
2020-01-02 16:00:00,1516.53,1518.09,1513.87,1516.25,16455
2020-01-02 17:00:00,1516.25,1516.56,1513.86,1514.93,7832
2020-01-02 18:00:00,1514.93,1515.56,1510.67,1511.55,10303
2020-01-02 19:00:00,1511.55,1513.38,1510.03,1513.08,7579
2020-01-02 20:00:00,1513.08,1514.29,1511.25,1512.57,6867
2020-01-02 22:00:00,1512.57,1512.71,1509.70,1509.75,9640
2020-01-02 23:00:00,1509.75,1510.80,1508.92,1509.42,6666
2020-01-03 00:00:00,1509.42,1510.50,1506.51,1508.89,6906
2020-01-03 01:00:00,1508.89,1509.73,1507.90,1509.10,6022
2020-01-03 02:00:00,1509.10,1509.58,1505.90,1508.04,7541
2020-01-03 03:00:00,1508.04,1510.08,1507.86,1509.01,6890
2020-01-03 04:00:00,1509.01,1510.02,1504.37,1507.08,8581
2020-01-03 05:00:00,1507.08,1508.60,1506.73,1507.52,6248
2020-01-03 06:00:00,1507.52,1508.84,1504.25,1506.19,7874
2020-01-03 07:00:00,1506.19,1508.95,1503.74,1504.95,7767
2020-01-03 08:00:00,1504.95,1507.15,1502.79,1506.02,7007
2020-01-03 09:00:00,1506.02,1508.64,1504.50,1504.69,7879
2020-01-03 10:00:00,1504.69,1506.82,1504.53,1505.88,7143
2020-01-03 11:00:00,1505.88,1511.65,1503.41,1508.30,8624
2020-01-03 12:00:00,1508.30,1513.37,1505.65,1512.05,25553
2020-01-03 13:00:00,1512.05,1514.26,1509.06,1510.30,20896
2020-01-03 14:00:00,1510.30,1516.05,1504.79,1515.42,29696
2020-01-03 15:00:00,1515.42,1515.55,1511.78,1512.41,24644
2020-01-03 16:00:00,1512.41,1514.02,1511.06,1511.14,19449
2020-01-03 17:00:00,1511.14,1511.94,1508.20,1510.05,7567
2020-01-03 18:00:00,1510.05,1513.56,1508.77,1511.93,7984
2020-01-03 19:00:00,1511.93,1515.31,1510.26,1513.05,7090
2020-01-03 20:00:00,1513.05,1513.58,1511.26,1511.52,8102
2020-01-03 21:00:00,1511.52,1511.60,1511.01,1511.46,6322
2020-01-05 22:00:00,1511.46,1512.78,1510.00,1511.79,6131
2020-01-05 23:00:00,1511.79,1514.09,1508.56,1509.78,8669
2020-01-06 00:00:00,1509.78,1510.02,1508.97,1509.83,6214
2020-01-06 01:00:00,1509.83,1512.92,1505.91,1512.81,9311
2020-01-06 02:00:00,1512.81,1513.38,1508.74,1510.70,8782
2020-01-06 03:00:00,1510.70,1513.67,1510.57,1511.23,6364
2020-01-06 04:00:00,1511.23,1511.53,1508.01,1508.99,8945
2020-01-06 05:00:00,1508.99,1509.53,1508.79,1509.19,6038
2020-01-06 06:00:00,1509.19,1509.47,1508.87,1509.27,6162
2020-01-06 07:00:00,1509.27,1511.11,1507.83,1510.19,6825
2020-01-06 08:00:00,1510.19,1511.51,1509.51,1510.22,6225
2020-01-06 09:00:00,1510.22,1511.76,1507.98,1511.49,7263
2020-01-06 10:00:00,1511.49,1511.56,1508.76,1511.56,6184
2020-01-06 11:00:00,1511.56,1517.41,1509.70,1515.83,10870
2020-01-06 12:00:00,1515.83,1521.10,1515.81,1518.90,23575
2020-01-06 13:00:00,1518.90,1525.26,1516.34,1524.77,32038
2020-01-06 14:00:00,1524.77,1529.89,1522.70,1528.33,25133
2020-01-06 15:00:00,1528.33,1529.19,1525.90,1526.46,21106
2020-01-06 16:00:00,1526.46,1529.89,1520.50,1524.27,22089
2020-01-06 17:00:00,1524.27,1526.50,1523.52,1526.24,8152
2020-01-06 18:00:00,1526.24,1528.02,1523.38,1524.09,8786
2020-01-06 19:00:00,1524.09,1525.59,1523.67,1524.84,6680
2020-01-06 20:00:00,1524.84,1528.46,1523.60,1528.13,9733
2020-01-06 22:00:00,1528.13,1529.84,1524.10,1526.01,8743
2020-01-06 23:00:00,1526.01,1528.10,1524.60,1527.70,7817
2020-01-07 00:00:00,1527.70,1527.86,1527.04,1527.13,6878
2020-01-07 01:00:00,1527.13,1527.15,1526.35,1526.73,6690
2020-01-07 02:00:00,1526.73,1528.10,1525.79,1528.08,7418
2020-01-07 03:00:00,1528.08,1528.66,1527.69,1527.88,6444
2020-01-07 04:00:00,1527.88,1528.55,1525.97,1526.99,7272
2020-01-07 05:00:00,1526.99,1529.27,1526.06,1526.10,7267
2020-01-07 06:00:00,1526.10,1527.96,1526.02,1527.33,7270
2020-01-07 07:00:00,1527.33,1530.11,1523.67,1524.38,9750
2020-01-07 08:00:00,1524.38,1527.41,1523.91,1526.72,8588
2020-01-07 09:00:00,1526.72,1530.04,1525.67,1529.07,8620
2020-01-07 10:00:00,1529.07,1531.65,1525.62,1526.87,8842
2020-01-07 11:00:00,1526.87,1527.86,1520.29,1521.61,12513
2020-01-07 12:00:00,1521.61,1523.47,1519.62,1522.81,18030
2020-01-07 13:00:00,1522.81,1522.89,1518.26,1520.84,21446
2020-01-07 14:00:00,1520.84,1527.66,1515.65,1524.73,26107
2020-01-07 15:00:00,1524.73,1527.68,1524.65,1526.21,18904
2020-01-07 16:00:00,1526.21,1527.76,1519.93,1521.63,29271
2020-01-07 17:00:00,1521.63,1522.21,1520.63,1520.75,7284
2020-01-07 18:00:00,1520.75,1520.79,1519.07,1519.17,8118
2020-01-07 19:00:00,1519.17,1522.03,1515.78,1516.44,9516
2020-01-07 20:00:00,1516.44,1517.02,1516.05,1516.50,6166
2020-01-07 22:00:00,1516.50,1517.94,1515.41,1516.38,6392
2020-01-07 23:00:00,1516.38,1517.93,1516.02,1517.17,6714
2020-01-08 00:00:00,1517.17,1517.54,1516.35,1516.54,7006
2020-01-08 01:00:00,1516.54,1516.74,1515.15,1516.25,6588
2020-01-08 02:00:00,1516.25,1517.31,1515.66,1517.00,6656
2020-01-08 03:00:00,1517.00,1518.11,1516.25,1517.78,6692
2020-01-08 04:00:00,1517.78,1519.59,1517.16,1519.32,7619
2020-01-08 05:00:00,1519.32,1520.18,1517.39,1517.64,8257
2020-01-08 06:00:00,1517.64,1520.89,1515.15,1520.08,8692
2020-01-08 07:00:00,1520.08,1522.42,1516.39,1517.99,8733
2020-01-08 08:00:00,1517.99,1520.08,1516.14,1519.02,6992
2020-01-08 09:00:00,1519.02,1521.57,1508.89,1515.46,10505
2020-01-08 10:00:00,1515.46,1519.55,1513.04,1518.57,9492
2020-01-08 11:00:00,1518.57,1518.79,1515.27,1516.62,8585
2020-01-08 12:00:00,1516.62,1526.75,1513.91,1522.60,32341
2020-01-08 13:00:00,1522.60,1524.18,1520.20,1520.92,20583
2020-01-08 14:00:00,1520.92,1541.33,1510.58,1529.19,39244
2020-01-08 15:00:00,1529.19,1529.92,1526.76,1529.53,15512
2020-01-08 16:00:00,1529.53,1535.51,1523.34,1524.13,31676
2020-01-08 17:00:00,1524.13,1524.36,1521.56,1522.18,8555
2020-01-08 18:00:00,1522.18,1523.63,1517.83,1520.31,8469
2020-01-08 19:00:00,1520.31,1521.42,1518.84,1519.78,6865
2020-01-08 20:00:00,1519.78,1521.99,1518.63,1521.27,7551
2020-01-08 22:00:00,1521.27,1523.21,1516.55,1519.24,8657
2020-01-08 23:00:00,1519.24,1520.03,1518.08,1519.23,6244
2020-01-09 00:00:00,1519.23,1520.98,1517.59,1520.77,7613
2020-01-09 01:00:00,1520.77,1522.74,1520.53,1521.28,6384
2020-01-09 02:00:00,1521.28,1523.49,1520.97,1522.61,7371
2020-01-09 03:00:00,1522.61,1523.23,1520.54,1521.04,8111
2020-01-09 04:00:00,1521.04,1523.15,1520.82,1522.18,7150
2020-01-09 05:00:00,1522.18,1523.60,1518.56,1520.42,8336
2020-01-09 06:00:00,1520.42,1521.03,1520.40,1520.62,6014
2020-01-09 07:00:00,1520.62,1523.07,1519.32,1523.06,8697
2020-01-09 08:00:00,1523.06,1525.38,1521.99,1524.44,7430
2020-01-09 09:00:00,1524.44,1525.33,1524.05,1524.81,6241
2020-01-09 10:00:00,1524.81,1526.21,1521.13,1524.28,6851
2020-01-09 11:00:00,1524.28,1526.79,1519.11,1522.21,8699
2020-01-09 12:00:00,1522.21,1530.29,1517.82,1525.09,23083
2020-01-09 13:00:00,1525.09,1535.98,1524.80,1531.30,33078
2020-01-09 14:00:00,1531.30,1531.35,1527.76,1530.85,16818
2020-01-09 15:00:00,1530.85,1533.47,1528.28,1531.68,17004
2020-01-09 16:00:00,1531.68,1531.93,1523.87,1527.20,28892
2020-01-09 17:00:00,1527.20,1528.44,1526.08,1527.86,6582
2020-01-09 18:00:00,1527.86,1532.65,1527.46,1531.58,10266
2020-01-09 19:00:00,1531.58,1532.66,1529.03,1529.57,8604
2020-01-09 20:00:00,1529.57,1529.68,1526.13,1528.02,8053
2020-01-09 22:00:00,1528.02,1528.13,1526.70,1527.61,6690
2020-01-09 23:00:00,1527.61,1528.28,1526.24,1527.25,6641
2020-01-10 00:00:00,1527.25,1528.15,1526.89,1527.64,6261
2020-01-10 01:00:00,1527.64,1529.52,1526.29,1528.80,7191
2020-01-10 02:00:00,1528.80,1531.28,1528.55,1531.11,8582
2020-01-10 03:00:00,1531.11,1536.50,1530.50,1534.56,9940
2020-01-10 04:00:00,1534.56,1537.74,1531.76,1537.49,9343
2020-01-10 05:00:00,1537.49,1537.95,1528.22,1533.85,10540
2020-01-10 06:00:00,1533.85,1534.38,1532.29,1532.44,7863
2020-01-10 07:00:00,1532.44,1540.01,1528.14,1536.85,11096
2020-01-10 08:00:00,1536.85,1544.19,1534.68,1541.60,11539
2020-01-10 09:00:00,1541.60,1546.05,1540.10,1543.57,8212
2020-01-10 10:00:00,1543.57,1547.38,1541.11,1547.28,10303
2020-01-10 11:00:00,1547.28,1552.33,1546.44,1551.01,10340
2020-01-10 12:00:00,1551.01,1555.53,1547.32,1554.49,25147
2020-01-10 13:00:00,1554.49,1557.57,1554.14,1554.99,16243
2020-01-10 14:00:00,1554.99,1556.24,1553.75,1555.42,16019
2020-01-10 15:00:00,1555.42,1561.70,1550.66,1557.05,19647
2020-01-10 16:00:00,1557.05,1562.43,1548.43,1562.02,29657
2020-01-10 17:00:00,1562.02,1564.54,1559.23,1564.24,8585
2020-01-10 18:00:00,1564.24,1564.56,1559.21,1561.09,9848
2020-01-10 19:00:00,1561.09,1562.17,1560.43,1561.34,6220
2020-01-10 20:00:00,1561.34,1562.51,1560.54,1561.75,6406
2020-01-10 21:00:00,1561.75,1562.38,1558.65,1559.00,9383
2020-01-12 22:00:00,1559.00,1559.50,1555.95,1557.73,7609
2020-01-12 23:00:00,1557.73,1559.60,1555.30,1559.23,7706
2020-01-13 00:00:00,1559.23,1559.77,1559.12,1559.60,6352
2020-01-13 01:00:00,1559.60,1559.82,1558.02,1559.77,6110
2020-01-13 02:00:00,1559.77,1560.29,1557.20,1558.82,7222
2020-01-13 03:00:00,1558.82,1559.08,1557.15,1557.19,8048
2020-01-13 04:00:00,1557.19,1558.27,1554.25,1554.73,9050
2020-01-13 05:00:00,1554.73,1555.25,1554.23,1554.44,6449
2020-01-13 06:00:00,1554.44,1555.75,1550.12,1552.31,8661
2020-01-13 07:00:00,1552.31,1552.83,1550.03,1551.33,7288
2020-01-13 08:00:00,1551.33,1552.75,1547.39,1548.32,9737
2020-01-13 09:00:00,1548.32,1552.17,1548.25,1549.77,7610
2020-01-13 10:00:00,1549.77,1551.53,1548.62,1551.07,7445
2020-01-13 11:00:00,1551.07,1551.93,1548.73,1549.24,8318
2020-01-13 12:00:00,1549.24,1550.15,1548.92,1549.20,15428
2020-01-13 13:00:00,1549.20,1550.06,1548.18,1549.50,15583
2020-01-13 14:00:00,1549.50,1554.28,1547.17,1552.93,24991
2020-01-13 15:00:00,1552.93,1555.85,1548.97,1549.32,26131
2020-01-13 16:00:00,1549.32,1550.68,1546.48,1548.79,16882
2020-01-13 17:00:00,1548.79,1548.87,1547.93,1547.94,7149
2020-01-13 18:00:00,1547.94,1549.58,1547.52,1547.60,6542
2020-01-13 19:00:00,1547.60,1548.27,1547.41,1547.84,6161
2020-01-13 20:00:00,1547.84,1548.57,1546.95,1547.63,6391
2020-01-13 22:00:00,1547.63,1548.86,1545.57,1546.92,6983
2020-01-13 23:00:00,1546.92,1547.37,1546.03,1546.65,6447
2020-01-14 00:00:00,1546.65,1546.85,1544.41,1545.47,7558
2020-01-14 01:00:00,1545.47,1545.49,1544.70,1544.72,7033
2020-01-14 02:00:00,1544.72,1551.18,1540.79,1541.30,10250
2020-01-14 03:00:00,1541.30,1542.52,1539.95,1540.25,7411
2020-01-14 04:00:00,1540.25,1541.09,1539.41,1540.19,6227
2020-01-14 05:00:00,1540.19,1542.66,1539.95,1541.21,7057
2020-01-14 06:00:00,1541.21,1541.69,1540.92,1541.61,6333
2020-01-14 07:00:00,1541.61,1545.56,1531.75,1536.49,12299
2020-01-14 08:00:00,1536.49,1537.41,1533.46,1535.11,7830
2020-01-14 09:00:00,1535.11,1535.42,1534.75,1535.03,6264
2020-01-14 10:00:00,1535.03,1537.67,1531.23,1534.54,6771
2020-01-14 11:00:00,1534.54,1541.40,1534.30,1537.22,9038
2020-01-14 12:00:00,1537.22,1538.22,1518.61,1521.16,63595
2020-01-14 13:00:00,1521.16,1526.68,1516.55,1526.28,29796
2020-01-14 14:00:00,1526.28,1529.31,1523.68,1528.89,22297
2020-01-14 15:00:00,1528.89,1537.19,1524.80,1536.02,35920
2020-01-14 16:00:00,1536.02,1538.26,1528.99,1532.30,26592
2020-01-14 17:00:00,1532.30,1533.20,1531.67,1532.58,6143
2020-01-14 18:00:00,1532.58,1536.13,1531.49,1535.70,9563
2020-01-14 19:00:00,1535.70,1538.69,1531.08,1532.27,10287
2020-01-14 20:00:00,1532.27,1532.96,1531.74,1531.80,6752
2020-01-14 22:00:00,1531.80,1533.56,1528.69,1529.63,8794
2020-01-14 23:00:00,1529.63,1532.11,1529.48,1531.11,7578
2020-01-15 00:00:00,1531.11,1532.44,1530.28,1531.85,6694
2020-01-15 01:00:00,1531.85,1532.57,1531.19,1532.40,6471
2020-01-15 02:00:00,1532.40,1533.91,1531.92,1533.25,6841
2020-01-15 03:00:00,1533.25,1533.92,1528.17,1530.79,9136
2020-01-15 04:00:00,1530.79,1534.39,1529.28,1531.99,7248
2020-01-15 05:00:00,1531.99,1532.91,1529.76,1532.61,6555
2020-01-15 06:00:00,1532.61,1533.83,1532.04,1532.75,6013
2020-01-15 07:00:00,1532.75,1537.21,1529.44,1530.93,8365
2020-01-15 08:00:00,1530.93,1540.82,1524.32,1534.18,9698
2020-01-15 09:00:00,1534.18,1536.37,1533.38,1534.90,6696
2020-01-15 10:00:00,1534.90,1536.05,1532.91,1535.62,6685
2020-01-15 11:00:00,1535.62,1538.24,1531.98,1533.86,8284
2020-01-15 12:00:00,1533.86,1539.22,1533.22,1536.50,22454
2020-01-15 13:00:00,1536.50,1542.15,1530.63,1539.56,23750
2020-01-15 14:00:00,1539.56,1542.30,1537.01,1542.10,22217
2020-01-15 15:00:00,1542.10,1545.99,1539.09,1540.71,19544
2020-01-15 16:00:00,1540.71,1544.01,1536.49,1542.45,19836
2020-01-15 17:00:00,1542.45,1544.38,1541.78,1544.16,7901
2020-01-15 18:00:00,1544.16,1548.03,1544.08,1547.11,9400
2020-01-15 19:00:00,1547.11,1549.51,1546.16,1548.59,7643
2020-01-15 20:00:00,1548.59,1549.71,1547.24,1548.91,6250
2020-01-15 22:00:00,1548.91,1553.18,1546.48,1551.53,9019
2020-01-15 23:00:00,1551.53,1554.00,1551.27,1552.49,7037
2020-01-16 00:00:00,1552.49,1553.22,1551.48,1551.50,7300
2020-01-16 01:00:00,1551.50,1552.19,1549.92,1551.09,6611
2020-01-16 02:00:00,1551.09,1551.66,1549.97,1550.99,6242
2020-01-16 03:00:00,1550.99,1552.38,1550.01,1550.07,7213
2020-01-16 04:00:00,1550.07,1552.09,1545.50,1548.74,7717
2020-01-16 05:00:00,1548.74,1549.37,1546.10,1546.38,8960
2020-01-16 06:00:00,1546.38,1546.92,1545.76,1546.24,6310
2020-01-16 07:00:00,1546.24,1547.32,1544.59,1546.82,6564
2020-01-16 08:00:00,1546.82,1548.07,1546.42,1547.59,6789
2020-01-16 09:00:00,1547.59,1549.41,1542.06,1543.29,11296
2020-01-16 10:00:00,1543.29,1547.94,1542.48,1545.37,8353
2020-01-16 11:00:00,1545.37,1546.42,1539.40,1543.62,8243
2020-01-16 12:00:00,1543.62,1549.30,1542.57,1546.13,22177
2020-01-16 13:00:00,1546.13,1553.16,1543.40,1551.69,31350
2020-01-16 14:00:00,1551.69,1553.65,1543.49,1548.27,25568
2020-01-16 15:00:00,1548.27,1552.43,1536.98,1543.18,30570
2020-01-16 16:00:00,1543.18,1545.49,1539.89,1543.35,15140
2020-01-16 17:00:00,1543.35,1543.60,1542.35,1543.16,6376
2020-01-16 18:00:00,1543.16,1543.87,1541.75,1541.87,7700
2020-01-16 19:00:00,1541.87,1544.47,1539.70,1544.14,8577
2020-01-16 20:00:00,1544.14,1546.74,1542.86,1546.02,8109
2020-01-16 22:00:00,1546.02,1548.93,1541.15,1543.38,9305
2020-01-16 23:00:00,1543.38,1546.77,1541.49,1545.63,8557
2020-01-17 00:00:00,1545.63,1546.94,1545.11,1546.51,6917
2020-01-17 01:00:00,1546.51,1546.86,1543.80,1545.24,7663
2020-01-17 02:00:00,1545.24,1545.60,1544.10,1544.92,6519
2020-01-17 03:00:00,1544.92,1545.87,1544.14,1545.03,6013
2020-01-17 04:00:00,1545.03,1546.16,1543.20,1543.46,8024
2020-01-17 05:00:00,1543.46,1544.69,1541.03,1542.13,7739
2020-01-17 06:00:00,1542.13,1542.78,1541.24,1541.86,6477
2020-01-17 07:00:00,1541.86,1542.43,1540.12,1542.14,6187
2020-01-17 08:00:00,1542.14,1543.28,1540.89,1543.26,7195
2020-01-17 09:00:00,1543.26,1545.19,1532.02,1537.81,12683
2020-01-17 10:00:00,1537.81,1538.16,1536.26,1537.72,6275
2020-01-17 11:00:00,1537.72,1538.26,1531.80,1533.30,11475
2020-01-17 12:00:00,1533.30,1535.73,1532.38,1534.61,18465
2020-01-17 13:00:00,1534.61,1537.00,1529.89,1533.99,17303
2020-01-17 14:00:00,1533.99,1536.25,1532.46,1534.78,16934
2020-01-17 15:00:00,1534.78,1536.92,1530.74,1531.94,23957
2020-01-17 16:00:00,1531.94,1533.92,1520.95,1525.82,33843
2020-01-17 17:00:00,1525.82,1529.61,1525.64,1528.45,8943
2020-01-17 18:00:00,1528.45,1528.71,1525.03,1525.29,9991
2020-01-17 19:00:00,1525.29,1525.59,1522.01,1523.80,7996
2020-01-17 20:00:00,1523.80,1525.68,1523.11,1525.15,7400
2020-01-17 21:00:00,1525.15,1530.43,1523.33,1527.84,9020
2020-01-19 22:00:00,1527.84,1527.94,1527.18,1527.62,6466
2020-01-19 23:00:00,1527.62,1529.61,1526.10,1529.58,8145
2020-01-20 00:00:00,1529.58,1536.30,1528.88,1532.86,9743
2020-01-20 01:00:00,1532.86,1533.05,1528.87,1531.77,7490
2020-01-20 02:00:00,1531.77,1534.49,1528.85,1533.63,8040
2020-01-20 03:00:00,1533.63,1533.72,1531.92,1532.46,7584
2020-01-20 04:00:00,1532.46,1534.88,1532.03,1533.51,7075
2020-01-20 05:00:00,1533.51,1538.85,1533.02,1537.98,11183
2020-01-20 06:00:00,1537.98,1540.26,1535.77,1536.52,7923
2020-01-20 07:00:00,1536.52,1536.78,1534.25,1534.57,8505
2020-01-20 08:00:00,1534.57,1537.40,1533.27,1536.32,7924
2020-01-20 09:00:00,1536.32,1540.80,1531.23,1540.23,10511
2020-01-20 10:00:00,1540.23,1541.64,1536.23,1538.00,8833
2020-01-20 11:00:00,1538.00,1540.83,1537.01,1540.49,8829
2020-01-20 12:00:00,1540.49,1543.47,1537.15,1538.28,22017
2020-01-20 13:00:00,1538.28,1541.62,1530.59,1534.36,27194
2020-01-20 14:00:00,1534.36,1535.15,1530.35,1533.25,18772
2020-01-20 15:00:00,1533.25,1534.22,1525.25,1529.00,28186
2020-01-20 16:00:00,1529.00,1530.47,1525.95,1526.08,24273
2020-01-20 17:00:00,1526.08,1526.91,1524.85,1526.21,6047
2020-01-20 18:00:00,1526.21,1528.19,1523.73,1525.29,7321
2020-01-20 19:00:00,1525.29,1527.77,1524.94,1526.09,6750
2020-01-20 20:00:00,1526.09,1531.91,1525.33,1528.96,9237
2020-01-20 22:00:00,1528.96,1531.38,1525.37,1528.18,7135
2020-01-20 23:00:00,1528.18,1529.40,1527.84,1528.82,6565
2020-01-21 00:00:00,1528.82,1529.77,1526.92,1528.41,6680
2020-01-21 01:00:00,1528.41,1529.92,1524.68,1526.13,8947
2020-01-21 02:00:00,1526.13,1526.75,1521.84,1525.09,7449
2020-01-21 03:00:00,1525.09,1528.15,1517.04,1522.70,9083
2020-01-21 04:00:00,1522.70,1524.67,1517.66,1520.20,9217
2020-01-21 05:00:00,1520.20,1521.93,1518.65,1519.56,6995
2020-01-21 06:00:00,1519.56,1519.78,1519.10,1519.76,6008
2020-01-21 07:00:00,1519.76,1520.46,1519.34,1520.00,6053
2020-01-21 08:00:00,1520.00,1524.78,1515.72,1523.52,9995
2020-01-21 09:00:00,1523.52,1526.93,1520.32,1525.64,8318
2020-01-21 10:00:00,1525.64,1529.30,1524.84,1528.18,8845
2020-01-21 11:00:00,1528.18,1528.63,1526.67,1526.98,7643
2020-01-21 12:00:00,1526.98,1529.63,1525.70,1527.89,17232
2020-01-21 13:00:00,1527.89,1527.98,1523.95,1525.14,23782
2020-01-21 14:00:00,1525.14,1528.38,1523.53,1524.61,17120
2020-01-21 15:00:00,1524.61,1524.77,1523.72,1523.94,17526
2020-01-21 16:00:00,1523.94,1524.51,1518.48,1521.07,24149
2020-01-21 17:00:00,1521.07,1522.72,1518.90,1519.75,7814
2020-01-21 18:00:00,1519.75,1521.04,1516.70,1518.55,7666
2020-01-21 19:00:00,1518.55,1519.86,1518.18,1519.07,6381
2020-01-21 20:00:00,1519.07,1522.94,1518.51,1520.79,7834
2020-01-21 22:00:00,1520.79,1521.69,1519.58,1520.04,7123
2020-01-21 23:00:00,1520.04,1523.99,1518.92,1522.48,8696
2020-01-22 00:00:00,1522.48,1523.64,1521.80,1523.32,6779
2020-01-22 01:00:00,1523.32,1524.78,1516.23,1520.00,10201
2020-01-22 02:00:00,1520.00,1520.38,1519.84,1519.84,6420
2020-01-22 03:00:00,1519.84,1524.77,1518.62,1521.95,8302
2020-01-22 04:00:00,1521.95,1526.28,1517.25,1519.38,9313
2020-01-22 05:00:00,1519.38,1520.53,1518.82,1519.91,6404
2020-01-22 06:00:00,1519.91,1520.34,1518.45,1519.01,7313
2020-01-22 07:00:00,1519.01,1521.45,1517.76,1518.37,6994
2020-01-22 08:00:00,1518.37,1521.67,1515.43,1519.71,7367
2020-01-22 09:00:00,1519.71,1523.81,1510.64,1515.48,11308
2020-01-22 10:00:00,1515.48,1525.17,1513.75,1521.21,12627
2020-01-22 11:00:00,1521.21,1524.76,1513.90,1516.62,11733
2020-01-22 12:00:00,1516.62,1523.36,1509.35,1520.36,25612
2020-01-22 13:00:00,1520.36,1528.00,1516.88,1524.18,25916
2020-01-22 14:00:00,1524.18,1527.14,1522.92,1526.19,20472
2020-01-22 15:00:00,1526.19,1535.50,1520.27,1531.94,31733
2020-01-22 16:00:00,1531.94,1535.25,1529.42,1535.21,24332
2020-01-22 17:00:00,1535.21,1535.81,1533.84,1534.37,7178
2020-01-22 18:00:00,1534.37,1535.26,1532.97,1533.88,6763
2020-01-22 19:00:00,1533.88,1534.86,1529.58,1532.38,7983
2020-01-22 20:00:00,1532.38,1535.37,1532.15,1533.97,7717
2020-01-22 22:00:00,1533.97,1535.65,1533.73,1534.87,6904
2020-01-22 23:00:00,1534.87,1535.65,1530.89,1533.36,7987
2020-01-23 00:00:00,1533.36,1538.74,1532.98,1535.78,8717
2020-01-23 01:00:00,1535.78,1542.06,1535.62,1538.04,8537
2020-01-23 02:00:00,1538.04,1541.25,1537.46,1539.26,7303
2020-01-23 03:00:00,1539.26,1539.82,1537.20,1538.23,7401
2020-01-23 04:00:00,1538.23,1539.74,1535.99,1536.77,7911
2020-01-23 05:00:00,1536.77,1537.42,1535.57,1536.41,6607
2020-01-23 06:00:00,1536.41,1537.75,1534.74,1537.32,6926
2020-01-23 07:00:00,1537.32,1540.52,1535.66,1540.23,9317
2020-01-23 08:00:00,1540.23,1550.36,1535.93,1544.43,10890
2020-01-23 09:00:00,1544.43,1545.74,1543.79,1544.07,6574
2020-01-23 10:00:00,1544.07,1549.74,1538.67,1546.85,9187
2020-01-23 11:00:00,1546.85,1547.14,1542.97,1543.95,9617
2020-01-23 12:00:00,1543.95,1554.02,1539.78,1548.87,29406
2020-01-23 13:00:00,1548.87,1555.85,1543.10,1551.16,21544
2020-01-23 14:00:00,1551.16,1562.82,1539.66,1544.71,34631
2020-01-23 15:00:00,1544.71,1556.12,1532.46,1536.42,40225
2020-01-23 16:00:00,1536.42,1537.92,1529.73,1533.22,25023
