step_id,norm_open,norm_high,norm_low,norm_close,norm_volume
T_00108,99.2924,99.4614,99.1985,99.4477,3.53
T_00109,99.4477,99.4606,99.1462,99.2303,3.94
T_00110,99.2303,99.4689,98.9977,99.3962,3.59
T_00111,99.3962,99.5394,99.3341,99.397,2.51
T_00112,99.397,99.4008,99.3667,99.3947,2.51
T_00113,99.3947,99.4227,99.3227,99.3917,2.52
T_00114,99.3917,99.4182,99.2091,99.3174,2.99
T_00115,99.3174,99.3462,99.2576,99.2614,2.87
T_00116,99.2614,99.3515,99.2576,99.3182,2.87
T_00117,99.3182,99.4402,99.2667,99.3788,2.9
T_00118,99.3788,99.5144,99.2379,99.2894,3.09
T_00119,99.2894,99.3114,99.2833,99.2947,2.53
T_00120,99.2947,99.3424,99.2326,99.2712,2.65
T_00121,99.2712,99.4182,99.2371,99.3439,2.98
T_00122,99.3439,99.4909,99.3114,99.4553,3.24
T_00123,99.4553,99.475,99.153,99.3462,3.22
T_00124,99.3462,99.3598,99.1136,99.2136,3.37
T_00125,99.2136,99.2455,98.8106,99.0727,3.43
T_00126,99.0727,99.178,98.7462,98.9621,3.23
T_00127,98.9621,99.4008,98.9386,99.1394,3.67
T_00128,99.1394,99.1735,99.0856,99.1545,2.6
T_00129,99.1545,99.1977,99.1023,99.1386,2.6
T_00130,99.1386,99.2129,99.0523,99.1,2.75
T_00131,99.1,99.6667,99.0947,99.4841,5.04
T_00132,99.4841,99.6182,98.9886,99.178,4.52
T_00133,99.178,99.225,99.0083,99.0394,3.41
T_00134,99.0394,99.1038,98.8447,98.9477,3.11
T_00135,98.9477,98.9538,98.7689,98.8045,3.44
T_00136,98.8045,98.9992,98.578,98.6705,3.39
T_00137,98.6705,98.6909,98.5167,98.55,3.29
T_00138,98.55,98.9295,98.4811,98.7212,3.63
T_00139,98.7212,99.1106,98.4439,98.5333,3.74
T_00140,98.5333,98.5682,98.3424,98.4295,3.18
T_00141,98.4295,98.6106,98.25,98.3553,2.99
T_00142,98.3553,98.4977,98.353,98.4561,3.17
T_00143,98.4561,98.6409,98.4523,98.5379,3.04
T_00144,98.5379,98.6083,98.2848,98.3924,3.46
T_00145,98.3924,98.4061,98.1379,98.2553,3.41
T_00146,98.2553,98.2803,98.1629,98.2432,2.58
T_00147,98.2432,98.6909,97.9318,98.4674,3.98
T_00148,98.4674,98.7818,98.3652,98.6818,3.92
T_00149,98.6818,98.8197,98.453,98.4841,3.8
T_00150,98.4841,98.5174,98.272,98.3568,3.34
T_00151,98.3568,98.7273,97.8295,98.078,4.34
T_00152,98.078,98.2705,98.0758,98.1939,3.27
T_00153,98.1939,98.5947,97.4879,97.7894,5.17
T_00154,97.7894,98.1697,97.1985,98.0644,4.32
T_00155,98.0644,98.3212,97.9538,98.228,3.58
T_00156,98.228,98.3341,97.8424,98.0955,3.38
T_00157,98.0955,98.3795,98.0121,98.1803,3.06
T_00158,98.1803,98.203,97.9121,98.0091,3.63
T_00159,98.0091,98.0735,97.8561,97.8826,3.34
T_00160,97.8826,98.2894,97.7061,98.0636,3.69
T_00161,98.0636,98.0795,97.7508,97.8985,3.59
T_00162,97.8985,97.9477,97.8402,97.8674,2.7
T_00163,97.8674,98.1636,97.7038,98.0606,3.78
T_00164,98.0606,98.0962,97.9485,98.0583,2.52
T_00165,98.0583,98.1833,97.9348,98.1568,3.15
T_00166,98.1568,98.1977,98.0583,98.1205,2.74
T_00167,98.1205,98.1379,98.0864,98.1008,2.63
T_00168,98.1008,98.2788,97.8667,97.9205,3.69
T_00169,97.9205,98.0689,97.9068,97.9682,2.81
T_00170,97.9682,98.097,97.8674,98.0591,3.1
T_00171,98.0591,98.2636,98.0159,98.1295,2.96
T_00172,98.1295,98.2008,98.022,98.1424,2.59
T_00173,98.1424,98.197,97.9697,98.0311,3.23
T_00174,98.0311,98.2818,97.8364,98.2788,4.13
T_00175,98.2788,98.3174,98.2614,98.2705,2.55
T_00176,98.2705,98.447,97.8864,98.1189,3.5
T_00177,98.1189,98.4038,97.8424,98.0659,2.85
T_00178,98.0659,98.178,97.6902,97.9477,3.28
T_00179,97.9477,98.1152,97.8652,98.0523,3.19
T_00180,98.0523,98.0735,97.7568,97.8818,3.63
T_00181,97.8818,97.9189,97.7879,97.9061,2.66
T_00182,97.9061,98.0303,97.7303,97.7652,3.43
T_00183,97.7652,97.8326,97.7394,97.7765,2.58
T_00184,97.7765,97.9303,97.7447,97.8402,2.92
T_00185,97.8402,97.9992,97.8265,97.9561,3.26
T_00186,97.9561,98.0265,97.9379,97.9727,2.61
T_00187,97.9727,98.1629,97.9129,98.1477,3.65
T_00188,98.1477,98.4023,98.1182,98.2826,3.39
T_00189,98.2826,98.547,98.1879,98.4674,3.72
T_00190,98.4674,98.6068,97.9894,98.2841,3.7
T_00191,98.2841,98.3386,98.2432,98.2955,2.58
T_00192,98.2955,98.3538,98.275,98.3106,2.6
T_00193,98.3106,98.322,98.1909,98.2273,3.05
T_00194,98.2273,98.2629,98.1523,98.1598,2.95
T_00195,98.1598,98.3439,97.8977,97.9439,3.92
T_00196,97.9439,98.1068,97.5924,97.8008,3.44
T_00197,97.8008,97.9508,97.3924,97.4712,4.68
T_00198,97.4712,97.5917,97.3962,97.5318,2.9
T_00199,97.5318,97.8371,97.503,97.6477,3.27
T_00200,97.6477,97.7788,97.5636,97.7227,2.99
T_00201,97.7227,97.7735,97.4515,97.6273,3.13
T_00202,97.6273,97.6523,97.3811,97.5348,3.11
T_00203,97.5348,97.6023,97.5053,97.5841,2.82
T_00204,97.5841,98.0705,97.3485,97.722,3.41
T_00205,97.722,97.7629,97.1545,97.4598,4.23
T_00206,97.4598,97.547,97.428,97.5098,2.83
T_00207,97.5098,97.5924,97.3727,97.4152,3.12
T_00208,97.4152,97.6265,97.3318,97.4735,2.89
T_00209,97.4735,97.6023,97.4492,97.5871,3.25
T_00210,97.5871,97.6121,97.3356,97.3455,4.09
T_00211,97.3455,97.5455,97.3068,97.4167,2.97
T_00212,97.4167,97.4848,97.3144,97.3417,2.99
T_00213,97.3417,97.4394,97.0008,97.1212,3.96
T_00214,97.1212,97.1614,97.0894,97.1455,2.66
T_00215,97.1455,97.2818,97.028,97.0508,3.13
T_00216,97.0508,97.1091,97.0462,97.0955,2.79
T_00217,97.0955,97.2811,96.997,97.0455,2.83
T_00218,97.0455,97.1023,96.9886,97.078,2.72
T_00219,97.078,97.1424,96.8379,96.9697,3.21
T_00220,96.9697,97.2174,96.7356,97.1803,3.89
T_00221,97.1803,97.2598,97.1432,97.1485,2.71
T_00222,97.1485,97.2795,97.0068,97.2303,3.04
T_00223,97.2303,97.2886,97.1598,97.2674,2.74
T_00224,97.2674,97.6417,97.1167,97.4076,3.43
T_00225,97.4076,97.7386,97.2977,97.5159,3.21
T_00226,97.5159,97.7182,97.4909,97.5841,2.95
T_00227,97.5841,97.597,97.0273,97.25,4.7
T_00228,97.25,97.647,97.2235,97.472,3.96
T_00229,97.472,97.5182,97.2098,97.378,3.12
T_00230,97.378,97.5523,97.25,97.4833,3.19
T_00231,97.4833,97.7674,97.4152,97.6508,3.6
T_00232,97.6508,97.7371,97.5485,97.5909,2.89
T_00233,97.5909,97.7136,97.5758,97.7091,3.28
T_00234,97.7091,97.8364,97.6977,97.8068,3.15
T_00235,97.8068,97.8303,97.7477,97.7773,2.69
T_00236,97.7773,97.903,97.5629,97.6667,3.23
T_00237,97.6667,98.0015,97.625,97.7924,3.33
T_00238,97.7924,97.875,97.7538,97.7576,2.73
T_00239,97.7576,97.8076,97.6939,97.7356,2.65
T_00240,97.7356,98.0076,97.5409,97.8348,3.16
T_00241,97.8348,97.8462,97.7992,97.825,2.56
T_00242,97.825,97.9447,97.3545,97.6636,3.57
T_00243,97.6636,97.7386,97.1394,97.3614,4.49
T_00244,97.3614,97.6174,96.8182,96.875,5.71
T_00245,96.875,97.1462,96.5068,96.6492,3.99
T_00246,96.6492,96.7735,96.5553,96.5985,2.83
T_00247,96.5985,97.1652,96.5682,96.9583,4.87
T_00248,96.9583,97.1447,96.5424,96.6098,4.8
T_00249,96.6098,96.8197,96.6008,96.6985,3.09
T_00250,96.6985,96.9977,96.4159,96.9091,3.89
T_00251,96.9091,97.253,96.8674,97.0742,3.59
T_00252,97.0742,97.1091,97.0735,97.0758,2.51
T_00253,97.0758,97.347,96.9167,97.1856,3.23
T_00254,97.1856,97.3462,96.9561,97.2818,3.13
T_00255,97.2818,97.4371,97.1841,97.2098,2.97
T_00256,97.2098,97.2765,97.2023,97.2462,2.74
T_00257,97.2462,97.3606,97.0689,97.3583,3.24
T_00258,97.3583,97.453,97.1432,97.1644,3.78
T_00259,97.1644,97.3356,97.1227,97.2114,2.81
T_00260,97.2114,97.2924,97.2023,97.2409,2.69
T_00261,97.2409,97.653,97.0333,97.4705,4.01
T_00262,97.4705,97.4795,97.3811,97.4371,2.72
T_00263,97.4371,97.4841,97.3273,97.3939,2.78
T_00264,97.3939,97.6356,97.2992,97.5523,3.54
T_00265,97.5523,97.6432,97.4591,97.5273,2.66
T_00266,97.5273,97.7432,97.4833,97.7386,3.89
T_00267,97.7386,97.8152,97.5159,97.6008,3.41
T_00268,97.6008,98.1462,97.503,97.9174,4.59
T_00269,97.9174,98.0826,97.8682,98.0061,3.09
T_00270,98.0061,98.1015,97.8598,97.9167,3.09
T_00271,97.9167,98.1136,97.8144,97.9644,2.81
T_00272,97.9644,98.1045,97.872,98.028,2.92
T_00273,98.028,98.2364,97.8894,98.1962,3.61
T_00274,98.1962,98.2962,98.0189,98.1356,2.9
T_00275,98.1356,98.1455,97.8364,97.9356,3.81
T_00276,97.9356,97.9856,97.8939,97.9568,2.64
T_00277,97.9568,97.972,97.9348,97.9561,2.5
T_00278,97.9561,98.0477,97.9303,97.9674,2.58
T_00279,97.9674,97.9864,97.8515,97.922,2.8
T_00280,97.922,97.9712,97.8992,97.9318,2.56
T_00281,97.9318,98.0674,97.6864,97.797,3.39
T_00282,97.797,97.8848,97.7409,97.8848,3.08
T_00283,97.8848,98.0583,97.7712,97.978,3.12
T_00284,97.978,98.125,97.9712,98.0242,2.81
T_00285,98.0242,98.025,97.8894,97.9818,2.78
T_00286,97.9818,98.0091,97.9159,97.9614,2.64
T_00287,97.9614,98.1652,97.8273,98.0455,3.06
T_00288,98.0455,98.3023,97.9098,98.2386,3.78
T_00289,98.2386,98.2447,98.0038,98.0189,3.95
T_00290,98.0189,98.3773,97.8667,98.197,3.67
T_00291,98.197,98.6568,98.0356,98.3818,3.72
T_00292,98.3818,98.8333,98.0909,98.7205,4.73
T_00293,98.7205,98.8712,98.3098,98.7742,2.86
T_00294,98.7742,98.8674,98.3273,98.3409,5.36
T_00295,98.3409,98.5909,98.3038,98.4061,2.93
T_00296,98.4061,98.4598,98.3955,98.4515,2.8
T_00297,98.4515,98.5288,98.3,98.325,3.33
T_00298,98.325,98.4152,98.3023,98.3477,2.65
T_00299,98.3477,98.5485,98.1076,98.5318,3.72
T_00300,98.5318,98.5765,98.325,98.3962,3.39
T_00301,98.3962,98.5985,98.3712,98.5712,3.65
T_00302,98.5712,98.6045,98.547,98.5652,2.54
T_00303,98.5652,98.7326,98.3667,98.4659,3.16
T_00304,98.4659,98.5833,98.3212,98.3727,3.12
T_00305,98.3727,98.5,98.3606,98.4909,3.28
T_00306,98.4909,98.6674,98.2174,98.6447,3.52
T_00307,98.6447,98.6682,98.4045,98.5424,3.17
T_00308,98.5424,98.6455,98.2515,98.4364,3.2
T_00309,98.4364,98.5182,98.3356,98.4705,2.73
T_00310,98.4705,98.5227,98.3902,98.45,2.63
T_00311,98.45,98.4636,98.3114,98.3955,2.86
T_00312,98.3955,98.5447,98.3394,98.3417,2.85
T_00313,98.3417,98.4129,98.3136,98.3538,2.58
T_00314,98.3538,98.4985,98.2833,98.3962,2.78
T_00315,98.3962,98.6712,98.3015,98.6303,4.04
T_00316,98.6303,98.6417,98.5333,98.5727,2.88
T_00317,98.5727,98.6098,98.5008,98.578,2.54
T_00318,98.578,98.9803,98.5485,98.7455,3.61
T_00319,98.7455,98.8939,98.2621,98.4985,4.13
T_00320,98.4985,98.8712,98.4144,98.6932,3.79
T_00321,98.6932,99.2576,98.4811,99.022,4.67
T_00322,99.022,99.0386,98.8,98.9682,2.86
T_00323,98.9682,99.0326,98.9644,98.975,2.55
T_00324,98.975,98.9879,98.922,98.9697,2.53
T_00325,98.9697,99.2038,98.9356,99.1053,3.4
T_00326,99.1053,99.1348,99.0311,99.0826,2.65
T_00327,99.0826,99.1205,98.9356,98.9758,3.21
T_00328,98.9758,99.0402,98.7447,98.8538,3.3
T_00329,98.8538,98.8591,98.6674,98.8235,2.7
T_00330,98.8235,98.8674,98.7008,98.7773,2.8
T_00331,98.7773,98.8076,98.7629,98.7674,2.56
T_00332,98.7674,99.1258,98.7129,98.9394,3.63
T_00333,98.9394,98.975,98.803,98.8962,2.79
T_00334,98.8962,99.0886,98.878,98.9348,2.76
T_00335,98.9348,99.0091,98.8629,98.8674,2.94
T_00336,98.8674,99.0083,98.6886,98.8197,2.82
T_00337,98.8197,98.9045,98.675,98.7674,2.84
T_00338,98.7674,98.9947,98.5788,98.9848,3.93
T_00339,98.9848,99.0083,98.7788,98.8098,3.65
T_00340,98.8098,99.0402,98.403,98.628,3.7
T_00341,98.628,98.8742,98.5409,98.7318,3.18
T_00342,98.7318,99.0227,98.5288,98.9394,3.87
T_00343,98.9394,99.1333,98.4765,98.7583,3.69
T_00344,98.7583,99.1803,98.6485,99.0606,4.49
T_00345,99.0606,99.2136,98.8447,98.8788,3.7
T_00346,98.8788,99.0667,98.8182,98.9576,3.02
T_00347,98.9576,98.9894,98.7379,98.8106,3.46
T_00348,98.8106,98.8576,98.7038,98.8417,2.71
T_00349,98.8417,98.8591,98.7652,98.8515,2.56
T_00350,98.8515,98.9727,98.775,98.9371,3.06
T_00351,98.9371,99.0833,98.9053,99.0129,3.0
T_00352,99.0129,99.047,98.6947,98.8879,3.32
T_00353,98.8879,98.9348,98.8818,98.9121,2.66
T_00354,98.9121,98.9265,98.8902,98.8924,2.63
T_00355,98.8924,98.975,98.7576,98.8447,2.81
T_00356,98.8447,98.8697,98.6144,98.8061,2.76
T_00357,98.8061,98.8553,98.7432,98.7818,2.66
T_00358,98.7818,98.8576,98.7492,98.7583,2.66
T_00359,98.7583,99.0992,98.7121,98.8652,3.21
T_00360,98.8652,98.9,98.7833,98.8455,2.63
T_00361,98.8455,98.9,98.4985,98.6962,3.48
T_00362,98.6962,98.8629,98.5939,98.6538,2.78
T_00363,98.6538,98.7409,98.6439,98.7023,2.82
T_00364,98.7023,98.8508,98.0076,98.1364,6.23
T_00365,98.1364,98.1955,97.7947,98.1682,2.71
T_00366,98.1682,98.2939,98.0273,98.2455,3.01
T_00367,98.2455,98.3515,98.0394,98.1409,3.19
T_00368,98.1409,98.2311,97.8939,98.1265,2.59
T_00369,98.1265,98.2841,98.0212,98.028,3.15
T_00370,98.028,98.1402,97.9144,98.0977,2.96
T_00371,98.0977,98.2462,97.9909,98.0712,2.68
T_00372,98.0712,98.072,98.0083,98.0341,2.74
T_00373,98.0341,98.1811,98.0045,98.0205,2.59
T_00374,98.0205,98.0932,97.8894,97.9955,2.66
T_00375,97.9955,98.0629,97.9697,98.0568,2.9
T_00376,98.0568,98.1886,98.0538,98.1773,3.3
T_00377,98.1773,98.278,97.9803,98.2455,2.95
T_00378,98.2455,98.3091,98.1644,98.2576,2.58
T_00379,98.2576,98.3174,98.2061,98.2568,2.5
T_00380,98.2568,98.3174,98.2417,98.2508,2.54
T_00381,98.2508,98.3288,98.2424,98.3265,3.0
T_00382,98.3265,98.3462,98.0364,98.172,3.52
T_00383,98.172,98.2402,98.0318,98.0333,3.42
T_00384,98.0333,98.3053,98.0136,98.1841,3.5
T_00385,98.1841,98.4311,98.0803,98.3492,3.59
T_00386,98.3492,98.6689,98.2409,98.6621,4.56
T_00387,98.6621,98.9856,98.5788,98.6212,2.77
T_00388,98.6212,98.8189,98.4765,98.7015,3.03
T_00389,98.7015,98.7227,98.5386,98.7076,2.54
T_00390,98.7076,98.7144,98.3917,98.5833,3.32
T_00391,98.5833,98.6197,98.5326,98.603,2.63
T_00392,98.603,98.6977,98.5439,98.6379,2.73
T_00393,98.6379,98.6621,98.4167,98.5636,2.99
T_00394,98.5636,98.5773,98.4538,98.5583,2.53
T_00395,98.5583,98.6098,98.2508,98.4068,3.5
T_00396,98.4068,98.5606,98.2667,98.4742,2.95
T_00397,98.4742,98.5417,98.4364,98.4871,2.58
T_00398,98.4871,98.5371,98.3591,98.4182,2.95
T_00399,98.4182,98.447,98.3894,98.4432,2.67
T_00400,98.4432,98.5795,98.2258,98.3947,2.82
T_00401,98.3947,98.5015,98.3636,98.4136,2.63
T_00402,98.4136,98.4439,98.0826,98.1758,4.07
T_00403,98.1758,98.2212,98.075,98.1432,2.71
T_00404,98.1432,98.4318,98.0508,98.2947,3.5
T_00405,98.2947,98.3636,97.9356,98.0985,3.8
T_00406,98.0985,98.2371,97.7356,97.828,4.28
T_00407,97.828,98.3364,97.7894,98.1462,4.6
T_00408,98.1462,98.4364,98.0856,98.3114,3.6
T_00409,98.3114,98.4773,97.9924,98.1871,3.32
T_00410,98.1871,98.6015,97.9523,98.403,3.93
T_00411,98.403,98.647,98.2591,98.5659,3.58
T_00412,98.5659,98.7818,97.7576,98.2,4.92
T_00413,98.2,98.2742,98.1447,98.2742,2.99
T_00414,98.2742,98.6136,98.1492,98.4394,3.59
T_00415,98.4394,98.4856,98.2939,98.3129,3.33
T_00416,98.3129,98.3159,98.0076,98.2038,3.22
T_00417,98.2038,98.2583,98.1121,98.2167,2.59
T_00418,98.2167,98.2568,98.1939,98.2485,2.71
T_00419,98.2485,98.3424,98.2121,98.2371,2.57
T_00420,98.2371,98.2515,98.225,98.247,2.56
T_00421,98.247,98.4318,98.2318,98.378,3.37
T_00422,98.378,98.4841,98.0235,98.1894,3.75
T_00423,98.1894,98.275,98.103,98.1076,3.04
T_00424,98.1076,98.1561,97.9644,98.0598,2.81
T_00425,98.0598,98.2712,97.7591,97.9053,3.52
T_00426,97.9053,97.9636,97.5992,97.7553,3.49
T_00427,97.7553,97.9182,97.7311,97.7818,2.68
T_00428,97.7818,97.8985,97.6568,97.8258,2.79
T_00429,97.8258,97.9811,97.6598,97.7386,3.07
T_00430,97.7386,97.7712,97.6924,97.7242,2.59
T_00431,97.7242,97.7447,97.6,97.6182,3.2
T_00432,97.6182,97.6659,97.5091,97.5682,2.83
T_00433,97.5682,97.7394,97.4492,97.7038,3.4
T_00434,97.7038,97.7508,97.6197,97.7189,2.6
T_00435,97.7189,97.797,97.4985,97.5818,3.41
T_00436,97.5818,98.3568,97.4068,97.8773,4.45
T_00437,97.8773,97.9068,97.5523,97.7773,3.16
T_00438,97.7773,97.828,97.1894,97.4152,4.89
T_00439,97.4152,97.8038,97.0174,97.2462,3.62
T_00440,97.2462,97.3659,97.0742,97.1689,3.01
T_00441,97.1689,97.2379,97.0826,97.1235,2.8
T_00442,97.1235,97.1348,97.0523,97.1083,2.6
T_00443,97.1083,97.2114,97.0773,97.1856,3.01
T_00444,97.1856,97.2424,97.0712,97.1045,3.04
T_00445,97.1045,97.1833,96.9189,97.0273,3.01
T_00446,97.0273,97.1083,96.9144,96.953,2.99
T_00447,96.953,97.0189,96.8227,96.8348,3.28
T_00448,96.8348,97.0432,96.7932,96.9432,3.21
T_00449,96.9432,97.1485,96.9295,97.078,3.39
T_00450,97.078,97.228,97.0432,97.1659,3.08
T_00451,97.1659,97.4886,97.1091,97.4424,4.33
T_00452,97.4424,97.4485,97.3735,97.4265,2.61
T_00453,97.4265,97.4788,97.2652,97.372,2.86
T_00454,97.372,97.3985,97.2591,97.3591,2.59
T_00455,97.3591,97.728,97.3038,97.553,3.78
T_00456,97.553,97.5932,97.2447,97.4159,3.41
T_00457,97.4159,98.0023,97.3326,97.7144,4.47
T_00458,97.7144,97.9659,97.3402,97.9462,4.03
T_00459,97.9462,97.9667,97.6447,97.7515,3.78
T_00460,97.7515,97.975,97.7212,97.8121,2.9
T_00461,97.8121,98.1008,97.5977,97.6773,3.39
T_00462,97.6773,97.8409,97.1538,97.4561,3.96
T_00463,97.4561,97.5068,97.3909,97.4652,2.56
T_00464,97.4652,97.6364,97.303,97.3053,3.55
T_00465,97.3053,97.5652,97.2576,97.3977,3.11
T_00466,97.3977,97.5,97.2909,97.3689,2.69
T_00467,97.3689,97.6492,97.3417,97.4939,3.33
T_00468,97.4939,97.5606,97.2909,97.4008,3.12
T_00469,97.4008,97.4568,97.2576,97.3129,3.08
T_00470,97.3129,97.9023,97.2477,97.6129,4.48
T_00471,97.6129,97.6341,97.4485,97.5038,3.22
T_00472,97.5038,97.6129,97.353,97.6038,3.16
T_00473,97.6038,97.7212,97.4568,97.5545,2.82
T_00474,97.5545,97.6288,97.3545,97.4174,3.4
T_00475,97.4174,97.5727,97.3462,97.5568,3.42
T_00476,97.5568,97.8477,97.3644,97.7477,3.76
T_00477,97.7477,97.8333,97.5561,97.775,2.68
T_00478,97.775,97.925,97.2045,97.525,4.15
T_00479,97.525,97.5356,97.3295,97.3735,3.5
T_00480,97.3735,97.4909,97.2871,97.4523,3.02
T_00481,97.4523,97.6341,97.1712,97.5614,3.22
T_00482,97.5614,97.7523,97.3114,97.4295,3.37
T_00483,97.4295,98.0795,97.3008,97.9114,5.68
T_00484,97.9114,98.0076,97.6841,97.7705,3.42
T_00485,97.7705,98.1515,97.4106,97.5727,3.81
T_00486,97.5727,97.6538,97.2379,97.3705,3.83
T_00487,97.3705,97.5795,97.1985,97.5424,3.63
